id_kelurahan,nama_kelurahan,latitude,longitude,adm4,adm2,nama_kota
3516122006,Sentonorejo,-7.5731039717,112.3784967715,35.16.12.2006,3516,Kabupaten Mojokerto
3516122007,Trowulan,-7.5555474555,112.3818450724,35.16.12.2007,3516,Kabupaten Mojokerto
3516122008,Bejijong,-7.5497666413,112.3707460145,35.16.12.2008,3516,Kabupaten Mojokerto
3516122009,Kejagan,-7.5334447836,112.3755695743,35.16.12.2009,3516,Kabupaten Mojokerto
3516122010,Jatipasar,-7.5446969425,112.393749589,35.16.12.2010,3516,Kabupaten Mojokerto
3516122011,Watesumpak,-7.5324527985,112.3973270963,35.16.12.2011,3516,Kabupaten Mojokerto
3516122012,Wonorejo,-7.5263738682,112.3835060811,35.16.12.2012,3516,Kabupaten Mojokerto
3516122013,Panggih,-7.5160489419,112.3922382034,35.16.12.2013,3516,Kabupaten Mojokerto
3516122014,Tawangsari,-7.5115933913,112.3821233985,35.16.12.2014,3516,Kabupaten Mojokerto
3516122015,Bicak,-7.4953705652,112.3878760993,35.16.12.2015,3516,Kabupaten Mojokerto
3516122016,Balongwono,-7.496727023,112.3789933362,35.16.12.2016,3516,Kabupaten Mojokerto
3516132001,Gemekan,-7.5284358804,112.408337509,35.16.13.2001,3516,Kabupaten Mojokerto
3516132002,Blimbingsari,-7.5397976919,112.4204531381,35.16.13.2002,3516,Kabupaten Mojokerto
3516132003,Brangkal,-7.5233554075,112.4206796906,35.16.13.2003,3516,Kabupaten Mojokerto
3516132004,Kedungmaling,-7.5193598111,112.410414738,35.16.13.2004,3516,Kabupaten Mojokerto
3516132005,Klinterejo,-7.5178663017,112.4021523072,35.16.13.2005,3516,Kabupaten Mojokerto
3516132006,Modongan,-7.502432483,112.399964748,35.16.13.2006,3516,Kabupaten Mojokerto
3516132007,Sambiroto,-7.5078251802,112.4144223181,35.16.13.2007,3516,Kabupaten Mojokerto
3516132008,Jampirogo,-7.5107608719,112.4217710374,35.16.13.2008,3516,Kabupaten Mojokerto
3516132009,Japan,-7.5020675958,112.42408144,35.16.13.2009,3516,Kabupaten Mojokerto
3516132010,Sooko,-7.4904409065,112.4289034476,35.16.13.2010,3516,Kabupaten Mojokerto
3516132011,Wringinrejo,-7.4985642736,112.4109893628,35.16.13.2011,3516,Kabupaten Mojokerto
3516132012,Karangkedawang,-7.4871968554,112.4040973499,35.16.13.2012,3516,Kabupaten Mojokerto
3516132013,Mojoranu,-7.4859124786,112.3946708282,35.16.13.2013,3516,Kabupaten Mojokerto
3516132014,Tempuran,-7.4724599118,112.3976584867,35.16.13.2014,3516,Kabupaten Mojokerto
3516132015,Ngingasrembyong,-7.4666638899,112.4091295733,35.16.13.2015,3516,Kabupaten Mojokerto
3516142001,Ngareskidul,-7.4491961391,112.3625173455,35.16.14.2001,3516,Kabupaten Mojokerto
3516142002,Gembongan,-7.4493288621,112.3779038662,35.16.14.2002,3516,Kabupaten Mojokerto
3516142003,Gempolkerep,-7.4507872644,112.3865717987,35.16.14.2003,3516,Kabupaten Mojokerto
3516142004,Bandung,-7.4418055408,112.3942206576,35.16.14.2004,3516,Kabupaten Mojokerto
3516142005,Gedeg,-7.4521852763,112.3967880573,35.16.14.2005,3516,Kabupaten Mojokerto
3516142006,Pagerluyung,-7.4497971284,112.4042878356,35.16.14.2006,3516,Kabupaten Mojokerto
3516142007,Kemantren,-7.4489830896,112.4130161012,35.16.14.2007,3516,Kabupaten Mojokerto
3516142008,Terusan,-7.4524631976,112.4250533741,35.16.14.2008,3516,Kabupaten Mojokerto
3516142009,Sidoharjo,-7.4420621097,112.4306258023,35.16.14.2009,3516,Kabupaten Mojokerto
3516142010,Balongsari,-7.4285445826,112.425705729,35.16.14.2010,3516,Kabupaten Mojokerto
3516142011,Batankrajan,-7.4341517978,112.4168027787,35.16.14.2011,3516,Kabupaten Mojokerto
3516142012,Pagerjo,-7.4376583181,112.4085217726,35.16.14.2012,3516,Kabupaten Mojokerto
3516142013,Jerukseger,-7.4303407106,112.3988908843,35.16.14.2013,3516,Kabupaten Mojokerto
3516142014,Beratwetan,-7.4364519075,112.3796956869,35.16.14.2014,3516,Kabupaten Mojokerto
3516152001,Watesprojo,-7.4467840514,112.3396301126,35.16.15.2001,3516,Kabupaten Mojokerto
3516152002,Betro,-7.4501896816,112.3439465139,35.16.15.2002,3516,Kabupaten Mojokerto
3516152003,Kedungsari,-7.4454276019,112.3583814959,35.16.15.2003,3516,Kabupaten Mojokerto
3516152004,Mojojajar,-7.4307674978,112.3606784725,35.16.15.2004,3516,Kabupaten Mojokerto
3516152005,Beratkulon,-7.4250004452,112.3698733359,35.16.15.2005,3516,Kabupaten Mojokerto
3516152006,Mojosarirejo,-7.4303734497,112.3486634494,35.16.15.2006,3516,Kabupaten Mojokerto
3516152007,Mojowiryo,-7.4187509656,112.3560606934,35.16.15.2007,3516,Kabupaten Mojokerto
3516152008,Mojowatesrejo,-7.4068527682,112.352225058,35.16.15.2008,3516,Kabupaten Mojokerto
3516152009,Mojogebang,-7.4080844981,112.3627413673,35.16.15.2009,3516,Kabupaten Mojokerto
3516152010,Mojopilang,-7.4083236972,112.3747253022,35.16.15.2010,3516,Kabupaten Mojokerto
3516152011,Mojokusumo,-7.4147071326,112.3801946136,35.16.15.2011,3516,Kabupaten Mojokerto
3516152012,Japanan,-7.4185434129,112.3901559152,35.16.15.2012,3516,Kabupaten Mojokerto
3516152013,Mojokumpul,-7.4023743902,112.3945279505,35.16.15.2013,3516,Kabupaten Mojokerto
3516152014,Tanjungan,-7.3823108233,112.4001946684,35.16.15.2014,3516,Kabupaten Mojokerto
3516152015,Mojorejo,-7.3799556829,112.3836452807,35.16.15.2015,3516,Kabupaten Mojokerto
3516152016,Mojodadi,-7.3965798608,112.3819260246,35.16.15.2016,3516,Kabupaten Mojokerto
3516152017,Kemlagi,-7.395987949,112.3746081344,35.16.15.2017,3516,Kabupaten Mojokerto
3516152018,Mojowono,-7.3728591894,112.3589986105,35.16.15.2018,3516,Kabupaten Mojokerto
3516152019,Pandankrajan,-7.3777402453,112.3519451541,35.16.15.2019,3516,Kabupaten Mojokerto
3516152020,Mojodowo,-7.3855751682,112.344636028,35.16.15.2020,3516,Kabupaten Mojokerto
3516162001,Mlirip,-7.4469427445,112.4457260775,35.16.16.2001,3516,Kabupaten Mojokerto
3516162002,Penompo,-7.4358687357,112.4440738121,35.16.16.2002,3516,Kabupaten Mojokerto
3516162003,Canggu,-7.4280037436,112.4579263716,35.16.16.2003,3516,Kabupaten Mojokerto
3516162004,Ngabar,-7.4197880074,112.4407361565,35.16.16.2004,3516,Kabupaten Mojokerto
3516162005,Banjarsari,-7.4210739665,112.4163090787,35.16.16.2005,3516,Kabupaten Mojokerto
3516162006,Sawo,-7.4133393953,112.404680144,35.16.16.2006,3516,Kabupaten Mojokerto
3516162007,Mojorejo,-7.3856316206,112.4173299178,35.16.16.2007,3516,Kabupaten Mojokerto
3516162008,Jolotundo,-7.3969293505,112.4198373772,35.16.16.2008,3516,Kabupaten Mojokerto
3516162009,Kupang,-7.4026720118,112.4313887065,35.16.16.2009,3516,Kabupaten Mojokerto
3516162010,Bendung,-7.3966771198,112.4438998025,35.16.16.2010,3516,Kabupaten Mojokerto
3516162011,Mojolebak,-7.4050976678,112.4563683131,35.16.16.2011,3516,Kabupaten Mojokerto
3516162012,Parengan,-7.3954295095,112.4639146161,35.16.16.2012,3516,Kabupaten Mojokerto
3516162013,Jetis,-7.4154175367,112.4722106376,35.16.16.2013,3516,Kabupaten Mojokerto
3516162014,Perning,-7.4072188934,112.4850040284,35.16.16.2014,3516,Kabupaten Mojokerto
3516162015,Sidorejo,-7.3890981405,112.4734768667,35.16.16.2015,3516,Kabupaten Mojokerto
3516162016,Lakardowo,-7.3704120815,112.4625724979,35.16.16.2016,3516,Kabupaten Mojokerto
3516172001,Cendoro,-7.3563316129,112.3773014311,35.16.17.2001,3516,Kabupaten Mojokerto
3516172002,Simongagrok,-7.3393562007,112.3598474726,35.16.17.2002,3516,Kabupaten Mojokerto
3516172003,Sumberwuluh,-7.3356616591,112.3870159206,35.16.17.2003,3516,Kabupaten Mojokerto
3516172004,Talunblandong,-7.3194554598,112.4106217467,35.16.17.2004,3516,Kabupaten Mojokerto
3516172005,Cinandang,-7.3318037317,112.4088911977,35.16.17.2005,3516,Kabupaten Mojokerto
3516172006,Gunungsari,-7.3534242523,112.4046359062,35.16.17.2006,3516,Kabupaten Mojokerto
3516172007,Dawarblandong,-7.3367820711,112.4172098276,35.16.17.2007,3516,Kabupaten Mojokerto
3516172008,Pulorejo,-7.3247511948,112.4298363204,35.16.17.2008,3516,Kabupaten Mojokerto
3516172009,Jatirowo,-7.3445272404,112.4303462944,35.16.17.2009,3516,Kabupaten Mojokerto
3516172010,Suru,-7.3625475348,112.427113254,35.16.17.2010,3516,Kabupaten Mojokerto
3516172011,Bangeran,-7.3702954912,112.442000149,35.16.17.2011,3516,Kabupaten Mojokerto
3516172012,Pucuk,-7.3405707467,112.4443429937,35.16.17.2012,3516,Kabupaten Mojokerto
3516172013,Banyulegi,-7.3168902042,112.4451361792,35.16.17.2013,3516,Kabupaten Mojokerto
3516172014,Gunungan,-7.3210208019,112.4546455483,35.16.17.2014,3516,Kabupaten Mojokerto
3516172015,Brayublandong,-7.3471601078,112.4588067233,35.16.17.2015,3516,Kabupaten Mojokerto
3516172016,Madureso,-7.3426291046,112.474607061,35.16.17.2016,3516,Kabupaten Mojokerto
3516172017,Temuireng,-7.321161044,112.4675589066,35.16.17.2017,3516,Kabupaten Mojokerto
3516172018,Randegan,-7.3163434452,112.4768681285,35.16.17.2018,3516,Kabupaten Mojokerto
3516182001,Sadartengah,-7.4703053801,112.487144725,35.16.18.2001,3516,Kabupaten Mojokerto
3516182002,Lengkong,-7.4522274372,112.4687506445,35.16.18.2002,3516,Kabupaten Mojokerto
3516182003,Kepuhanyar,-7.4651281284,112.4766254734,35.16.18.2003,3516,Kabupaten Mojokerto
3516182004,Sumberjati,-7.4824704518,112.4762977868,35.16.18.2004,3516,Kabupaten Mojokerto
3516182005,Gebangmalang,-7.4782555156,112.4671376634,35.16.18.2005,3516,Kabupaten Mojokerto
3516182006,Jabon,-7.4913949174,112.456124941,35.16.18.2006,3516,Kabupaten Mojokerto
3516182008,Ngarjo,-7.48601614,112.4879119199,35.16.18.2008,3516,Kabupaten Mojokerto
3516182009,Wunut,-7.4762842715,112.4954978072,35.16.18.2009,3516,Kabupaten Mojokerto
3516182010,Kwedenkembar,-7.4663949534,112.5010731278,35.16.18.2010,3516,Kabupaten Mojokerto
3516182011,Jumeneng,-7.4782446043,112.5035751549,35.16.18.2011,3516,Kabupaten Mojokerto
3516182012,Kwatu,-7.4717820937,112.518839874,35.16.18.2012,3516,Kabupaten Mojokerto
3516182013,Gayaman,-7.4946063226,112.4677997901,35.16.18.2013,3516,Kabupaten Mojokerto
3517012001,Jantiganggong,-7.6066580422,112.1612014464,35.17.01.2001,3517,Kabupaten Jombang
3517012002,Kepuhkajang,-7.594655046,112.1655949428,35.17.01.2002,3517,Kabupaten Jombang
3517012003,Sumberagung,-7.5906157171,112.1522777723,35.17.01.2003,3517,Kabupaten Jombang
3517012004,Pagerwojo,-7.5715859987,112.1490894643,35.17.01.2004,3517,Kabupaten Jombang
3517012005,Perak,-7.5798811275,112.1569243492,35.17.01.2005,3517,Kabupaten Jombang
3517012006,Sembung,-7.585415543,112.1704228227,35.17.01.2006,3517,Kabupaten Jombang
3517012007,Glagahan,-7.5741799012,112.181130329,35.17.01.2007,3517,Kabupaten Jombang
3517012008,Kalangsemanding,-7.5712353988,112.1707417727,35.17.01.2008,3517,Kabupaten Jombang
3517012009,Gadingmangu,-7.5671365566,112.1602525085,35.17.01.2009,3517,Kabupaten Jombang
3517012010,Plosogenuk,-7.5490240669,112.1741456332,35.17.01.2010,3517,Kabupaten Jombang
3517012011,Sukorejo,-7.5515032438,112.1842057911,35.17.01.2011,3517,Kabupaten Jombang
3517012012,Temuwulan,-7.5669484616,112.1932766113,35.17.01.2012,3517,Kabupaten Jombang
3517012013,Cangkringrandu,-7.5536481583,112.1971313952,35.17.01.2013,3517,Kabupaten Jombang
3517022001,Pucangro,-7.6657867842,112.2143275366,35.17.02.2001,3517,Kabupaten Jombang
3517022002,Kedungturi,-7.6487134515,112.2144441788,35.17.02.2002,3517,Kabupaten Jombang
3517022003,Japanan,-7.6403702887,112.2224241453,35.17.02.2003,3517,Kabupaten Jombang
3517022004,Blimbing,-7.6371654033,112.2320018527,35.17.02.2004,3517,Kabupaten Jombang
3517022005,Mentaos,-7.629753411,112.2205022397,35.17.02.2005,3517,Kabupaten Jombang
3517022006,Sukoiber,-7.6350166594,112.2097778526,35.17.02.2006,3517,Kabupaten Jombang
3517022007,Sukopinggir,-7.6331878933,112.1986543566,35.17.02.2007,3517,Kabupaten Jombang
3517022008,Bugasur Kedaleman,-7.6460805161,112.1972643689,35.17.02.2008,3517,Kabupaten Jombang
3517022009,Gudo,-7.631835472,112.1881960009,35.17.02.2009,3517,Kabupaten Jombang
3517022010,Pesanggrahan,-7.6217266078,112.1913767769,35.17.02.2010,3517,Kabupaten Jombang
3517022011,Wangkalkepuh,-7.621971384,112.182653318,35.17.02.2011,3517,Kabupaten Jombang
3517022012,Krembangan,-7.6158824689,112.1999687841,35.17.02.2012,3517,Kabupaten Jombang
3517022013,Sepanyul,-7.6142065148,112.2062041565,35.17.02.2013,3517,Kabupaten Jombang
3517022014,Godong,-7.5963925021,112.1967424877,35.17.02.2014,3517,Kabupaten Jombang
3517022015,Mejoyolosari,-7.6056421642,112.1868930081,35.17.02.2015,3517,Kabupaten Jombang
3517022016,Plumbon Gambang,-7.61545122,112.1773734722,35.17.02.2016,3517,Kabupaten Jombang
3517022017,Gempollegundi,-7.6052216689,112.1741926315,35.17.02.2017,3517,Kabupaten Jombang
3517022018,Tanggungan,-7.587630325,112.1833832959,35.17.02.2018,3517,Kabupaten Jombang
3517032001,Jombok,-7.6915267837,112.2288387211,35.17.03.2001,3517,Kabupaten Jombang
3517032002,Genukwatu,-7.7039510454,112.2468735742,35.17.03.2002,3517,Kabupaten Jombang
3517032003,Rejoagung,-7.7160646943,112.2654122947,35.17.03.2003,3517,Kabupaten Jombang
3517032004,Kauman,-7.7001539149,112.2618941408,35.17.03.2004,3517,Kabupaten Jombang
3517032005,Ngoro,-7.6864797829,112.2697074019,35.17.03.2005,3517,Kabupaten Jombang
3517032006,Badang,-7.6795110074,112.2550157952,35.17.03.2006,3517,Kabupaten Jombang
3517032007,Pulorejo,-7.6763181878,112.2383315421,35.17.03.2007,3517,Kabupaten Jombang
3517032008,Banyuarang,-7.6592905522,112.2264145091,35.17.03.2008,3517,Kabupaten Jombang
3517032009,Sidowarek,-7.6519813015,112.2373529441,35.17.03.2009,3517,Kabupaten Jombang
3517032010,Gajah,-7.6528024338,112.2510273408,35.17.03.2010,3517,Kabupaten Jombang
3517032011,Kesamben,-7.6654816925,112.2643446933,35.17.03.2011,3517,Kabupaten Jombang
3517032012,Kertorejo,-7.6614485969,112.2753508561,35.17.03.2012,3517,Kabupaten Jombang
3517032013,Sugihwaras,-7.6407333666,112.2589449278,35.17.03.2013,3517,Kabupaten Jombang
3517042001,Kebondalem,-7.7115493493,112.282334383,35.17.04.2001,3517,Kabupaten Jombang
3517042002,Mundusewu,-7.7057196664,112.292025767,35.17.04.2002,3517,Kabupaten Jombang
3517042003,Pakel,-7.7143450686,112.3141515834,35.17.04.2003,3517,Kabupaten Jombang
3517042004,Karangan,-7.7280098591,112.3216836461,35.17.04.2004,3517,Kabupaten Jombang
3517042005,Ngampungan,-7.6999550115,112.3131843807,35.17.04.2005,3517,Kabupaten Jombang
3517042006,Jenisgelaran,-7.6964000704,112.3399143376,35.17.04.2006,3517,Kabupaten Jombang
3517042007,Bareng,-7.6839449659,112.3113255603,35.17.04.2007,3517,Kabupaten Jombang
3517042008,Tebel,-7.6785666787,112.2839521599,35.17.04.2008,3517,Kabupaten Jombang
3517042009,Mojotengah,-7.6595262134,112.2967157869,35.17.04.2009,3517,Kabupaten Jombang
3517042010,Banjaragung,-7.665929109,112.3079909253,35.17.04.2010,3517,Kabupaten Jombang
3517042011,Nglebak,-7.6642626891,112.3235104122,35.17.04.2011,3517,Kabupaten Jombang
3517042012,Ngrimbi,-7.6557264375,112.3341391584,35.17.04.2012,3517,Kabupaten Jombang
3517042013,Pulosari,-7.6764577195,112.3436618481,35.17.04.2013,3517,Kabupaten Jombang
3517052001,Galengdowo,-7.7604618656,112.3803158178,35.17.05.2001,3517,Kabupaten Jombang
3517052002,Wonomerto,-7.7338565433,112.3477491821,35.17.05.2002,3517,Kabupaten Jombang
3517052003,Jarak,-7.7522109215,112.4102179644,35.17.05.2003,3517,Kabupaten Jombang
3517052004,Sambirejo,-7.7257920111,112.3815032987,35.17.05.2004,3517,Kabupaten Jombang
3517052005,Wonosalam,-7.7056279273,112.3726178248,35.17.05.2005,3517,Kabupaten Jombang
3517052006,Carangwulung,-7.7071990845,112.4031263791,35.17.05.2006,3517,Kabupaten Jombang
3517052007,Wonokerto,-7.6694995957,112.3689449701,35.17.05.2007,3517,Kabupaten Jombang
3517052008,Sumberjo,-7.6537544604,112.383054923,35.17.05.2008,3517,Kabupaten Jombang
3517052009,Panglungan,-7.6867511809,112.4070485108,35.17.05.2009,3517,Kabupaten Jombang
3517062001,Kedunglumpang,-7.6166307721,112.3678400449,35.17.06.2001,3517,Kabupaten Jombang
3517062002,Dukuhmojo,-7.5862872654,112.3594237188,35.17.06.2002,3517,Kabupaten Jombang
3517062003,Karangwinongan,-7.5880385779,112.3492571722,35.17.06.2003,3517,Kabupaten Jombang
3517062004,Kademangan,-7.5778857242,112.341966137,35.17.06.2004,3517,Kabupaten Jombang
3517062005,Janti,-7.5774511828,112.3274016176,35.17.06.2005,3517,Kabupaten Jombang
3517062006,Tejo,-7.5682713376,112.3137551608,35.17.06.2006,3517,Kabupaten Jombang
3517062007,Gambiran,-7.5687840379,112.3334009841,35.17.06.2007,3517,Kabupaten Jombang
3517062008,Kauman,-7.572708084,112.3296154227,35.17.06.2008,3517,Kabupaten Jombang
3517062009,Mojotrisno,-7.5739440151,112.3565892843,35.17.06.2009,3517,Kabupaten Jombang
3517062010,Tanggalrejo,-7.5741541698,112.3679907508,35.17.06.2010,3517,Kabupaten Jombang
3517062011,Dukuhdimoro,-7.5557669926,112.3605323741,35.17.06.2011,3517,Kabupaten Jombang
3517062012,Miagan,-7.5626282416,112.3559602794,35.17.06.2012,3517,Kabupaten Jombang
3517062013,Mancilan,-7.5632511684,112.3416920328,35.17.06.2013,3517,Kabupaten Jombang
3517062014,Betek,-7.5519658983,112.3442118184,35.17.06.2014,3517,Kabupaten Jombang
3517062015,Karobelah,-7.5347436345,112.3509752562,35.17.06.2015,3517,Kabupaten Jombang
3517062016,Murukan,-7.5416121401,112.3619266234,35.17.06.2016,3517,Kabupaten Jombang
3517062017,Johowinong,-7.5274104979,112.3604869114,35.17.06.2017,3517,Kabupaten Jombang
3517062018,Seketi,-7.5218820342,112.3706261284,35.17.06.2018,3517,Kabupaten Jombang
3517072001,Kedungpari,-7.6327860208,112.2739827973,35.17.07.2001,3517,Kabupaten Jombang
3517072002,Karanglo,-7.6428043019,112.2791805299,35.17.07.2002,3517,Kabupaten Jombang
3517072003,Latsari,-7.6584433548,112.2876803913,35.17.07.2003,3517,Kabupaten Jombang
3517072004,Mojowarno,-7.6419797967,112.2960287337,35.17.07.2004,3517,Kabupaten Jombang
3517072005,Penggaron,-7.6469976861,112.3118633188,35.17.07.2005,3517,Kabupaten Jombang
3517072006,Mojoduwur,-7.632855416,112.3177758849,35.17.07.2006,3517,Kabupaten Jombang
3517072007,Mojowangi,-7.6290356695,112.3034358998,35.17.07.2007,3517,Kabupaten Jombang
3517072008,Gondek,-7.6201926373,112.283322102,35.17.07.2008,3517,Kabupaten Jombang
3517072009,Gedangan,-7.6105257316,112.2876030364,35.17.07.2009,3517,Kabupaten Jombang
3517072010,Mojojejer,-7.6199218142,112.3016950267,35.17.07.2010,3517,Kabupaten Jombang
3517072011,Japanan,-7.635120364,112.3367771324,35.17.07.2011,3517,Kabupaten Jombang
3517072012,Menganto,-7.6031205378,112.2964220133,35.17.07.2012,3517,Kabupaten Jombang
3517072013,Grobogan,-7.6074836346,112.3448894788,35.17.07.2013,3517,Kabupaten Jombang
3517072014,Rejoslamet,-7.6048661934,112.3313940248,35.17.07.2014,3517,Kabupaten Jombang
3517072015,Selorejo,-7.6062836986,112.3080675896,35.17.07.2015,3517,Kabupaten Jombang
3517072016,Sidokerto,-7.5917592622,112.2996905006,35.17.07.2016,3517,Kabupaten Jombang
3517072017,Sukomulyo,-7.5818319196,112.3123415978,35.17.07.2017,3517,Kabupaten Jombang
3517072018,Catakgayam,-7.5984072011,112.3183689022,35.17.07.2018,3517,Kabupaten Jombang
3517072019,Wringinpitu,-7.5918158114,112.3297225115,35.17.07.2019,3517,Kabupaten Jombang
3517082001,Kayangan,-7.6229091029,112.2326519864,35.17.08.2001,3517,Kabupaten Jombang
3517082002,Puton,-7.6353383902,112.2423261049,35.17.08.2002,3517,Kabupaten Jombang
3517082003,Bendet,-7.6204241909,112.2449304931,35.17.08.2003,3517,Kabupaten Jombang
3517082004,Bulurejo,-7.6252039168,112.2617252775,35.17.08.2004,3517,Kabupaten Jombang
3517082005,Grogol,-7.6112972613,112.2588502095,35.17.08.2005,3517,Kabupaten Jombang
3517082006,Jatirejo,-7.6012243175,112.2462329064,35.17.08.2006,3517,Kabupaten Jombang
3517082007,Cukir,-7.6116093279,112.2389333119,35.17.08.2007,3517,Kabupaten Jombang
3517082008,Kwaron,-7.6020690588,112.2331882099,35.17.08.2008,3517,Kabupaten Jombang
3517082009,Watugaluh,-7.5976808795,112.209613591,35.17.08.2009,3517,Kabupaten Jombang
3517082010,Pundong,-7.5866037333,112.21386991,35.17.08.2010,3517,Kabupaten Jombang
3517082011,Diwek,-7.5925319289,112.234816562,35.17.08.2011,3517,Kabupaten Jombang
3517082012,Bandung,-7.5916172007,112.2569746627,35.17.08.2012,3517,Kabupaten Jombang
3517082013,Kedawong,-7.579342988,112.251706398,35.17.08.2013,3517,Kabupaten Jombang
3517082014,Ngudirejo,-7.571584258,112.2501657334,35.17.08.2014,3517,Kabupaten Jombang
3517082015,Ceweng,-7.5839383075,112.2393532211,35.17.08.2015,3517,Kabupaten Jombang
3517082016,Balongbesuk,-7.5794513126,112.2300686924,35.17.08.2016,3517,Kabupaten Jombang
3517082017,Pandanwangi,-7.5707247123,112.2225506513,35.17.08.2017,3517,Kabupaten Jombang
3517082018,Brambang,-7.5761119566,112.206764852,35.17.08.2018,3517,Kabupaten Jombang
3517082019,Jatipelem,-7.5813521583,112.1937111471,35.17.08.2019,3517,Kabupaten Jombang
3517082020,Keras,-7.6110366726,112.2192835189,35.17.08.2020,3517,Kabupaten Jombang
3517091002,Jombatan,-7.5577696774,112.2303703085,35.17.09.1002,3517,Kabupaten Jombang
3517091004,Kaliwungu,-7.5577586232,112.2372956368,35.17.09.1004,3517,Kabupaten Jombang
3517091005,Jelakombo,-7.5503978726,112.2447955434,35.17.09.1005,3517,Kabupaten Jombang
3517091006,Kepanjen,-7.5472237938,112.2388848671,35.17.09.1006,3517,Kabupaten Jombang
3517092001,Mojongapit,-7.5377264525,112.2500736989,35.17.09.2001,3517,Kabupaten Jombang
3517092003,Plandi,-7.5645657808,112.239420683,35.17.09.2003,3517,Kabupaten Jombang
3517092007,Kepatihan,-7.5447517431,112.2322166854,35.17.09.2007,3517,Kabupaten Jombang
3517092008,Pulolor,-7.5423732156,112.2255311878,35.17.09.2008,3517,Kabupaten Jombang
3517092009,Sengon,-7.5525118504,112.2234905696,35.17.09.2009,3517,Kabupaten Jombang
3517092010,Tunggorono,-7.5518885187,112.2092734646,35.17.09.2010,3517,Kabupaten Jombang
3517092011,Denanyar,-7.5349429801,112.2136475912,35.17.09.2011,3517,Kabupaten Jombang
3517092012,Jombang,-7.536542202,112.2330524584,35.17.09.2012,3517,Kabupaten Jombang
3517092013,Candimulyo,-7.5356221944,112.2429685549,35.17.09.2013,3517,Kabupaten Jombang
3517092014,Tambakrejo,-7.5187857039,112.2363575103,35.17.09.2014,3517,Kabupaten Jombang
3517092015,Banjardowo,-7.5256127743,112.1984591903,35.17.09.2015,3517,Kabupaten Jombang
3517092016,Sambongdukuh,-7.5278685259,112.2363638812,35.17.09.2016,3517,Kabupaten Jombang
3517092017,Dapurkejambon,-7.5202843711,112.2491794898,35.17.09.2017,3517,Kabupaten Jombang
3517092018,Jabon,-7.5651686064,112.2123708307,35.17.09.2018,3517,Kabupaten Jombang
3517092019,Plosogeneng,-7.5187951127,112.2193400802,35.17.09.2019,3517,Kabupaten Jombang
3517092020,Sumberjo,-7.5184590593,112.1919424053,35.17.09.2020,3517,Kabupaten Jombang
3517102001,Peterongan,-7.5427088005,112.2774612076,35.17.10.2001,3517,Kabupaten Jombang
3517102002,Keplaksari,-7.54332557,112.2641700966,35.17.10.2002,3517,Kabupaten Jombang
3517102003,Kepuhkembeng,-7.5374582763,112.2565013034,35.17.10.2003,3517,Kabupaten Jombang
3517102004,Mancar,-7.5333539362,112.2748859185,35.17.10.2004,3517,Kabupaten Jombang
3517102005,Tugusumberjo,-7.5208369284,112.2867182645,35.17.10.2005,3517,Kabupaten Jombang
3517102006,Morosunggingan,-7.5225518293,112.2718069371,35.17.10.2006,3517,Kabupaten Jombang
3517102007,Kebontemu,-7.5259682285,112.2606369664,35.17.10.2007,3517,Kabupaten Jombang
3517102008,Dukuhklopo,-7.508824763,112.2590901038,35.17.10.2008,3517,Kabupaten Jombang
3517102009,Tanjunggunung,-7.5112155888,112.2693403455,35.17.10.2009,3517,Kabupaten Jombang
3517102010,Bongkot,-7.5054406929,112.2823882842,35.17.10.2010,3517,Kabupaten Jombang
3517102011,Senden,-7.5078157951,112.2968833649,35.17.10.2011,3517,Kabupaten Jombang
3517102012,Ngrandulor,-7.496553786,112.2947991686,35.17.10.2012,3517,Kabupaten Jombang
3517102013,Tengaran,-7.4860472184,112.2797463345,35.17.10.2013,3517,Kabupaten Jombang
3517102014,Sumberagung,-7.495549021,112.2709503504,35.17.10.2014,3517,Kabupaten Jombang
3517112001,Plosokerep,-7.5377375024,112.2900106711,35.17.11.2001,3517,Kabupaten Jombang
3517112002,Jogoloyo,-7.5487903335,112.3014892077,35.17.11.2002,3517,Kabupaten Jombang
3517112003,Palrejo,-7.5542323672,112.3178217429,35.17.11.2003,3517,Kabupaten Jombang
3517112004,Plemahan,-7.5509630608,112.331691277,35.17.11.2004,3517,Kabupaten Jombang
3517112005,Brudu,-7.5427658728,112.3189384227,35.17.11.2005,3517,Kabupaten Jombang
3517112006,Badas,-7.5342063787,112.3082915514,35.17.11.2006,3517,Kabupaten Jombang
3517112007,Nglele,-7.530598364,112.3004798205,35.17.11.2007,3517,Kabupaten Jombang
3517112008,Trawasan,-7.5185138921,112.301818363,35.17.11.2008,3517,Kabupaten Jombang
3517112009,Sebani,-7.5171785523,112.3211025858,35.17.11.2009,3517,Kabupaten Jombang
3517112010,Mlaras,-7.5316559817,112.3211448499,35.17.11.2010,3517,Kabupaten Jombang
3517112011,Segodorejo,-7.5268478222,112.3311932698,35.17.11.2011,3517,Kabupaten Jombang
3517112012,Kedungpapar,-7.5335353619,112.340503235,35.17.11.2012,3517,Kabupaten Jombang
3517112013,Sumobito,-7.5192220857,112.3430746487,35.17.11.2013,3517,Kabupaten Jombang
3517112014,Curahmalang,-7.5123498328,112.3618313438,35.17.11.2014,3517,Kabupaten Jombang
3517112015,Budugsidorejo,-7.4990589991,112.369567032,35.17.11.2015,3517,Kabupaten Jombang
